sample_fp	plate	cycle	well	tile	channel
/Volumes/Elements/sbs/plate_1/cycle_1/0/A1_37_0_Fluorescence_638_nm_-_C.tiff	1	1	A1	37	638_nm_-_C
/Volumes/Elements/sbs/plate_1/cycle_1/0/A1_38_0_Fluorescence_405_nm_-_Penta.tiff	1	1	A1	38	405_nm_-_Penta
/Volumes/Elements/sbs/plate_1/cycle_1/0/A1_38_0_Fluorescence_561_nm_-_G.tiff	1	1	A1	38	561_nm_-_G
/Volumes/Elements/sbs/plate_1/cycle_1/0/A1_38_0_Fluorescence_561_nm_-_T.tiff	1	1	A1	38	561_nm_-_T
/Volumes/Elements/sbs/plate_1/cycle_1/0/A1_38_0_Fluorescence_638_nm_-_A.tiff	1	1	A1	38	638_nm_-_A
/Volumes/Elements/sbs/plate_1/cycle_1/0/A1_38_0_Fluorescence_638_nm_-_C.tiff	1	1	A1	38	638_nm_-_C
/Volumes/Elements/sbs/plate_1/cycle_1/0/A1_39_0_Fluorescence_405_nm_-_Penta.tiff	1	1	A1	39	405_nm_-_Penta
/Volumes/Elements/sbs/plate_1/cycle_1/0/A1_39_0_Fluorescence_561_nm_-_G.tiff	1	1	A1	39	561_nm_-_G
/Volumes/Elements/sbs/plate_1/cycle_1/0/A1_39_0_Fluorescence_561_nm_-_T.tiff	1	1	A1	39	561_nm_-_T
/Volumes/Elements/sbs/plate_1/cycle_1/0/A1_39_0_Fluorescence_638_nm_-_A.tiff	1	1	A1	39	638_nm_-_A
/Volumes/Elements/sbs/plate_1/cycle_1/0/A1_39_0_Fluorescence_638_nm_-_C.tiff	1	1	A1	39	638_nm_-_C
/Volumes/Elements/sbs/plate_1/cycle_1/0/A1_40_0_Fluorescence_405_nm_-_Penta.tiff	1	1	A1	40	405_nm_-_Penta
/Volumes/Elements/sbs/plate_1/cycle_1/0/A1_40_0_Fluorescence_561_nm_-_G.tiff	1	1	A1	40	561_nm_-_G
/Volumes/Elements/sbs/plate_1/cycle_1/0/A1_40_0_Fluorescence_561_nm_-_T.tiff	1	1	A1	40	561_nm_-_T
/Volumes/Elements/sbs/plate_1/cycle_1/0/A1_40_0_Fluorescence_638_nm_-_A.tiff	1	1	A1	40	638_nm_-_A
/Volumes/Elements/sbs/plate_1/cycle_1/0/A1_40_0_Fluorescence_638_nm_-_C.tiff	1	1	A1	40	638_nm_-_C
/Volumes/Elements/sbs/plate_1/cycle_1/0/A1_41_0_Fluorescence_405_nm_-_Penta.tiff	1	1	A1	41	405_nm_-_Penta
/Volumes/Elements/sbs/plate_1/cycle_1/0/A1_41_0_Fluorescence_561_nm_-_G.tiff	1	1	A1	41	561_nm_-_G
/Volumes/Elements/sbs/plate_1/cycle_1/0/A1_41_0_Fluorescence_561_nm_-_T.tiff	1	1	A1	41	561_nm_-_T
/Volumes/Elements/sbs/plate_1/cycle_1/0/A1_41_0_Fluorescence_638_nm_-_A.tiff	1	1	A1	41	638_nm_-_A
/Volumes/Elements/sbs/plate_1/cycle_1/0/A1_41_0_Fluorescence_638_nm_-_C.tiff	1	1	A1	41	638_nm_-_C
/Volumes/Elements/sbs/plate_1/cycle_1/0/A1_42_0_Fluorescence_405_nm_-_Penta.tiff	1	1	A1	42	405_nm_-_Penta
/Volumes/Elements/sbs/plate_1/cycle_1/0/A1_42_0_Fluorescence_561_nm_-_G.tiff	1	1	A1	42	561_nm_-_G
/Volumes/Elements/sbs/plate_1/cycle_1/0/A1_42_0_Fluorescence_561_nm_-_T.tiff	1	1	A1	42	561_nm_-_T
/Volumes/Elements/sbs/plate_1/cycle_1/0/A1_42_0_Fluorescence_638_nm_-_A.tiff	1	1	A1	42	638_nm_-_A
/Volumes/Elements/sbs/plate_1/cycle_1/0/A1_42_0_Fluorescence_638_nm_-_C.tiff	1	1	A1	42	638_nm_-_C
/Volumes/Elements/sbs/plate_1/cycle_1/0/A1_43_0_Fluorescence_405_nm_-_Penta.tiff	1	1	A1	43	405_nm_-_Penta
/Volumes/Elements/sbs/plate_1/cycle_1/0/A1_43_0_Fluorescence_561_nm_-_G.tiff	1	1	A1	43	561_nm_-_G
/Volumes/Elements/sbs/plate_1/cycle_1/0/A1_43_0_Fluorescence_561_nm_-_T.tiff	1	1	A1	43	561_nm_-_T
/Volumes/Elements/sbs/plate_1/cycle_1/0/A1_43_0_Fluorescence_638_nm_-_A.tiff	1	1	A1	43	638_nm_-_A
/Volumes/Elements/sbs/plate_1/cycle_1/0/A1_43_0_Fluorescence_638_nm_-_C.tiff	1	1	A1	43	638_nm_-_C
/Volumes/Elements/sbs/plate_1/cycle_1/0/A1_44_0_Fluorescence_405_nm_-_Penta.tiff	1	1	A1	44	405_nm_-_Penta
/Volumes/Elements/sbs/plate_1/cycle_1/0/A1_44_0_Fluorescence_561_nm_-_G.tiff	1	1	A1	44	561_nm_-_G
/Volumes/Elements/sbs/plate_1/cycle_1/0/A1_44_0_Fluorescence_561_nm_-_T.tiff	1	1	A1	44	561_nm_-_T
/Volumes/Elements/sbs/plate_1/cycle_1/0/A1_44_0_Fluorescence_638_nm_-_A.tiff	1	1	A1	44	638_nm_-_A
/Volumes/Elements/sbs/plate_1/cycle_1/0/A1_44_0_Fluorescence_638_nm_-_C.tiff	1	1	A1	44	638_nm_-_C
/Volumes/Elements/sbs/plate_1/cycle_1/0/A1_45_0_Fluorescence_405_nm_-_Penta.tiff	1	1	A1	45	405_nm_-_Penta
/Volumes/Elements/sbs/plate_1/cycle_1/0/A1_45_0_Fluorescence_561_nm_-_G.tiff	1	1	A1	45	561_nm_-_G
/Volumes/Elements/sbs/plate_1/cycle_1/0/A1_45_0_Fluorescence_561_nm_-_T.tiff	1	1	A1	45	561_nm_-_T
/Volumes/Elements/sbs/plate_1/cycle_1/0/A1_45_0_Fluorescence_638_nm_-_A.tiff	1	1	A1	45	638_nm_-_A
/Volumes/Elements/sbs/plate_1/cycle_1/0/A1_45_0_Fluorescence_638_nm_-_C.tiff	1	1	A1	45	638_nm_-_C
/Volumes/Elements/sbs/plate_1/cycle_1/0/A1_46_0_Fluorescence_405_nm_-_Penta.tiff	1	1	A1	46	405_nm_-_Penta
/Volumes/Elements/sbs/plate_1/cycle_1/0/A1_46_0_Fluorescence_561_nm_-_G.tiff	1	1	A1	46	561_nm_-_G
/Volumes/Elements/sbs/plate_1/cycle_1/0/A1_46_0_Fluorescence_561_nm_-_T.tiff	1	1	A1	46	561_nm_-_T
/Volumes/Elements/sbs/plate_1/cycle_1/0/A1_46_0_Fluorescence_638_nm_-_A.tiff	1	1	A1	46	638_nm_-_A
/Volumes/Elements/sbs/plate_1/cycle_1/0/A1_46_0_Fluorescence_638_nm_-_C.tiff	1	1	A1	46	638_nm_-_C
/Volumes/Elements/sbs/plate_1/cycle_1/0/A1_47_0_Fluorescence_405_nm_-_Penta.tiff	1	1	A1	47	405_nm_-_Penta
/Volumes/Elements/sbs/plate_1/cycle_1/0/A1_47_0_Fluorescence_561_nm_-_G.tiff	1	1	A1	47	561_nm_-_G
/Volumes/Elements/sbs/plate_1/cycle_1/0/A1_47_0_Fluorescence_561_nm_-_T.tiff	1	1	A1	47	561_nm_-_T
/Volumes/Elements/sbs/plate_1/cycle_1/0/A1_47_0_Fluorescence_638_nm_-_A.tiff	1	1	A1	47	638_nm_-_A
/Volumes/Elements/sbs/plate_1/cycle_1/0/A1_47_0_Fluorescence_638_nm_-_C.tiff	1	1	A1	47	638_nm_-_C
/Volumes/Elements/sbs/plate_1/cycle_1/0/A1_48_0_Fluorescence_405_nm_-_Penta.tiff	1	1	A1	48	405_nm_-_Penta
/Volumes/Elements/sbs/plate_1/cycle_1/0/A1_48_0_Fluorescence_561_nm_-_G.tiff	1	1	A1	48	561_nm_-_G
/Volumes/Elements/sbs/plate_1/cycle_1/0/A1_48_0_Fluorescence_561_nm_-_T.tiff	1	1	A1	48	561_nm_-_T
/Volumes/Elements/sbs/plate_1/cycle_1/0/A1_48_0_Fluorescence_638_nm_-_A.tiff	1	1	A1	48	638_nm_-_A
/Volumes/Elements/sbs/plate_1/cycle_1/0/A1_48_0_Fluorescence_638_nm_-_C.tiff	1	1	A1	48	638_nm_-_C
/Volumes/Elements/sbs/plate_1/cycle_1/0/A1_49_0_Fluorescence_405_nm_-_Penta.tiff	1	1	A1	49	405_nm_-_Penta
/Volumes/Elements/sbs/plate_1/cycle_1/0/A1_49_0_Fluorescence_561_nm_-_G.tiff	1	1	A1	49	561_nm_-_G
/Volumes/Elements/sbs/plate_1/cycle_1/0/A1_49_0_Fluorescence_561_nm_-_T.tiff	1	1	A1	49	561_nm_-_T
/Volumes/Elements/sbs/plate_1/cycle_1/0/A1_49_0_Fluorescence_638_nm_-_A.tiff	1	1	A1	49	638_nm_-_A
/Volumes/Elements/sbs/plate_1/cycle_1/0/A1_49_0_Fluorescence_638_nm_-_C.tiff	1	1	A1	49	638_nm_-_C
/Volumes/Elements/sbs/plate_1/cycle_1/0/A1_50_0_Fluorescence_405_nm_-_Penta.tiff	1	1	A1	50	405_nm_-_Penta
/Volumes/Elements/sbs/plate_1/cycle_1/0/A1_50_0_Fluorescence_561_nm_-_G.tiff	1	1	A1	50	561_nm_-_G
/Volumes/Elements/sbs/plate_1/cycle_1/0/A1_50_0_Fluorescence_561_nm_-_T.tiff	1	1	A1	50	561_nm_-_T
/Volumes/Elements/sbs/plate_1/cycle_1/0/A1_50_0_Fluorescence_638_nm_-_A.tiff	1	1	A1	50	638_nm_-_A
/Volumes/Elements/sbs/plate_1/cycle_1/0/A1_50_0_Fluorescence_638_nm_-_C.tiff	1	1	A1	50	638_nm_-_C
/Volumes/Elements/sbs/plate_1/cycle_1/0/A1_51_0_Fluorescence_405_nm_-_Penta.tiff	1	1	A1	51	405_nm_-_Penta
/Volumes/Elements/sbs/plate_1/cycle_1/0/A1_51_0_Fluorescence_561_nm_-_G.tiff	1	1	A1	51	561_nm_-_G
/Volumes/Elements/sbs/plate_1/cycle_1/0/A1_51_0_Fluorescence_561_nm_-_T.tiff	1	1	A1	51	561_nm_-_T
/Volumes/Elements/sbs/plate_1/cycle_1/0/A1_51_0_Fluorescence_638_nm_-_A.tiff	1	1	A1	51	638_nm_-_A
/Volumes/Elements/sbs/plate_1/cycle_1/0/A1_51_0_Fluorescence_638_nm_-_C.tiff	1	1	A1	51	638_nm_-_C
/Volumes/Elements/sbs/plate_1/cycle_1/0/A1_52_0_Fluorescence_405_nm_-_Penta.tiff	1	1	A1	52	405_nm_-_Penta
/Volumes/Elements/sbs/plate_1/cycle_1/0/A1_52_0_Fluorescence_561_nm_-_G.tiff	1	1	A1	52	561_nm_-_G
/Volumes/Elements/sbs/plate_1/cycle_1/0/A1_52_0_Fluorescence_561_nm_-_T.tiff	1	1	A1	52	561_nm_-_T
/Volumes/Elements/sbs/plate_1/cycle_1/0/A1_52_0_Fluorescence_638_nm_-_A.tiff	1	1	A1	52	638_nm_-_A
/Volumes/Elements/sbs/plate_1/cycle_1/0/A1_52_0_Fluorescence_638_nm_-_C.tiff	1	1	A1	52	638_nm_-_C
/Volumes/Elements/sbs/plate_1/cycle_1/0/A1_53_0_Fluorescence_405_nm_-_Penta.tiff	1	1	A1	53	405_nm_-_Penta
/Volumes/Elements/sbs/plate_1/cycle_1/0/A1_53_0_Fluorescence_561_nm_-_G.tiff	1	1	A1	53	561_nm_-_G
/Volumes/Elements/sbs/plate_1/cycle_1/0/A1_53_0_Fluorescence_561_nm_-_T.tiff	1	1	A1	53	561_nm_-_T
/Volumes/Elements/sbs/plate_1/cycle_1/0/A1_53_0_Fluorescence_638_nm_-_A.tiff	1	1	A1	53	638_nm_-_A
/Volumes/Elements/sbs/plate_1/cycle_1/0/A1_53_0_Fluorescence_638_nm_-_C.tiff	1	1	A1	53	638_nm_-_C
/Volumes/Elements/sbs/plate_1/cycle_1/0/A1_54_0_Fluorescence_405_nm_-_Penta.tiff	1	1	A1	54	405_nm_-_Penta
/Volumes/Elements/sbs/plate_1/cycle_1/0/A1_54_0_Fluorescence_561_nm_-_G.tiff	1	1	A1	54	561_nm_-_G
/Volumes/Elements/sbs/plate_1/cycle_1/0/A1_54_0_Fluorescence_561_nm_-_T.tiff	1	1	A1	54	561_nm_-_T
/Volumes/Elements/sbs/plate_1/cycle_1/0/A1_54_0_Fluorescence_638_nm_-_A.tiff	1	1	A1	54	638_nm_-_A
/Volumes/Elements/sbs/plate_1/cycle_1/0/A1_54_0_Fluorescence_638_nm_-_C.tiff	1	1	A1	54	638_nm_-_C
/Volumes/Elements/sbs/plate_1/cycle_1/0/A1_55_0_Fluorescence_405_nm_-_Penta.tiff	1	1	A1	55	405_nm_-_Penta
/Volumes/Elements/sbs/plate_1/cycle_1/0/A1_55_0_Fluorescence_561_nm_-_G.tiff	1	1	A1	55	561_nm_-_G
/Volumes/Elements/sbs/plate_1/cycle_1/0/A1_55_0_Fluorescence_561_nm_-_T.tiff	1	1	A1	55	561_nm_-_T
/Volumes/Elements/sbs/plate_1/cycle_1/0/A1_55_0_Fluorescence_638_nm_-_A.tiff	1	1	A1	55	638_nm_-_A
/Volumes/Elements/sbs/plate_1/cycle_1/0/A1_55_0_Fluorescence_638_nm_-_C.tiff	1	1	A1	55	638_nm_-_C
/Volumes/Elements/sbs/plate_1/cycle_1/0/A1_56_0_Fluorescence_405_nm_-_Penta.tiff	1	1	A1	56	405_nm_-_Penta
/Volumes/Elements/sbs/plate_1/cycle_1/0/A1_56_0_Fluorescence_561_nm_-_G.tiff	1	1	A1	56	561_nm_-_G
/Volumes/Elements/sbs/plate_1/cycle_1/0/A1_56_0_Fluorescence_561_nm_-_T.tiff	1	1	A1	56	561_nm_-_T
/Volumes/Elements/sbs/plate_1/cycle_1/0/A1_56_0_Fluorescence_638_nm_-_A.tiff	1	1	A1	56	638_nm_-_A
/Volumes/Elements/sbs/plate_1/cycle_1/0/A1_56_0_Fluorescence_638_nm_-_C.tiff	1	1	A1	56	638_nm_-_C
/Volumes/Elements/sbs/plate_1/cycle_1/0/A1_57_0_Fluorescence_405_nm_-_Penta.tiff	1	1	A1	57	405_nm_-_Penta
/Volumes/Elements/sbs/plate_1/cycle_1/0/A1_57_0_Fluorescence_561_nm_-_G.tiff	1	1	A1	57	561_nm_-_G
/Volumes/Elements/sbs/plate_1/cycle_1/0/A1_57_0_Fluorescence_561_nm_-_T.tiff	1	1	A1	57	561_nm_-_T
/Volumes/Elements/sbs/plate_1/cycle_1/0/A1_57_0_Fluorescence_638_nm_-_A.tiff	1	1	A1	57	638_nm_-_A
/Volumes/Elements/sbs/plate_1/cycle_1/0/A1_57_0_Fluorescence_638_nm_-_C.tiff	1	1	A1	57	638_nm_-_C
/Volumes/Elements/sbs/plate_1/cycle_1/0/A1_58_0_Fluorescence_405_nm_-_Penta.tiff	1	1	A1	58	405_nm_-_Penta
/Volumes/Elements/sbs/plate_1/cycle_1/0/A1_58_0_Fluorescence_561_nm_-_G.tiff	1	1	A1	58	561_nm_-_G
/Volumes/Elements/sbs/plate_1/cycle_1/0/A1_58_0_Fluorescence_561_nm_-_T.tiff	1	1	A1	58	561_nm_-_T
/Volumes/Elements/sbs/plate_1/cycle_1/0/A1_58_0_Fluorescence_638_nm_-_A.tiff	1	1	A1	58	638_nm_-_A
/Volumes/Elements/sbs/plate_1/cycle_1/0/A1_58_0_Fluorescence_638_nm_-_C.tiff	1	1	A1	58	638_nm_-_C
/Volumes/Elements/sbs/plate_1/cycle_1/0/A1_59_0_Fluorescence_405_nm_-_Penta.tiff	1	1	A1	59	405_nm_-_Penta
/Volumes/Elements/sbs/plate_1/cycle_1/0/A1_59_0_Fluorescence_561_nm_-_G.tiff	1	1	A1	59	561_nm_-_G
/Volumes/Elements/sbs/plate_1/cycle_1/0/A1_59_0_Fluorescence_561_nm_-_T.tiff	1	1	A1	59	561_nm_-_T
/Volumes/Elements/sbs/plate_1/cycle_1/0/A1_59_0_Fluorescence_638_nm_-_A.tiff	1	1	A1	59	638_nm_-_A
/Volumes/Elements/sbs/plate_1/cycle_1/0/A1_59_0_Fluorescence_638_nm_-_C.tiff	1	1	A1	59	638_nm_-_C
/Volumes/Elements/sbs/plate_1/cycle_1/0/A1_60_0_Fluorescence_405_nm_-_Penta.tiff	1	1	A1	60	405_nm_-_Penta
/Volumes/Elements/sbs/plate_1/cycle_1/0/A1_60_0_Fluorescence_561_nm_-_G.tiff	1	1	A1	60	561_nm_-_G
/Volumes/Elements/sbs/plate_1/cycle_1/0/A1_60_0_Fluorescence_561_nm_-_T.tiff	1	1	A1	60	561_nm_-_T
/Volumes/Elements/sbs/plate_1/cycle_1/0/A1_60_0_Fluorescence_638_nm_-_A.tiff	1	1	A1	60	638_nm_-_A
/Volumes/Elements/sbs/plate_1/cycle_1/0/A1_60_0_Fluorescence_638_nm_-_C.tiff	1	1	A1	60	638_nm_-_C
/Volumes/Elements/sbs/plate_1/cycle_1/0/A1_61_0_Fluorescence_405_nm_-_Penta.tiff	1	1	A1	61	405_nm_-_Penta
/Volumes/Elements/sbs/plate_1/cycle_1/0/A1_61_0_Fluorescence_561_nm_-_G.tiff	1	1	A1	61	561_nm_-_G
/Volumes/Elements/sbs/plate_1/cycle_1/0/A1_61_0_Fluorescence_561_nm_-_T.tiff	1	1	A1	61	561_nm_-_T
/Volumes/Elements/sbs/plate_1/cycle_1/0/A1_61_0_Fluorescence_638_nm_-_A.tiff	1	1	A1	61	638_nm_-_A
/Volumes/Elements/sbs/plate_1/cycle_1/0/A1_61_0_Fluorescence_638_nm_-_C.tiff	1	1	A1	61	638_nm_-_C
/Volumes/Elements/sbs/plate_1/cycle_1/0/A1_62_0_Fluorescence_405_nm_-_Penta.tiff	1	1	A1	62	405_nm_-_Penta
/Volumes/Elements/sbs/plate_1/cycle_1/0/A1_62_0_Fluorescence_561_nm_-_G.tiff	1	1	A1	62	561_nm_-_G
/Volumes/Elements/sbs/plate_1/cycle_1/0/A1_62_0_Fluorescence_561_nm_-_T.tiff	1	1	A1	62	561_nm_-_T
/Volumes/Elements/sbs/plate_1/cycle_1/0/A1_62_0_Fluorescence_638_nm_-_A.tiff	1	1	A1	62	638_nm_-_A
/Volumes/Elements/sbs/plate_1/cycle_1/0/A1_62_0_Fluorescence_638_nm_-_C.tiff	1	1	A1	62	638_nm_-_C
/Volumes/Elements/sbs/plate_1/cycle_1/0/A1_63_0_Fluorescence_405_nm_-_Penta.tiff	1	1	A1	63	405_nm_-_Penta
/Volumes/Elements/sbs/plate_1/cycle_1/0/A1_63_0_Fluorescence_561_nm_-_G.tiff	1	1	A1	63	561_nm_-_G
/Volumes/Elements/sbs/plate_1/cycle_1/0/A1_63_0_Fluorescence_561_nm_-_T.tiff	1	1	A1	63	561_nm_-_T
/Volumes/Elements/sbs/plate_1/cycle_1/0/A1_63_0_Fluorescence_638_nm_-_A.tiff	1	1	A1	63	638_nm_-_A
/Volumes/Elements/sbs/plate_1/cycle_1/0/A1_63_0_Fluorescence_638_nm_-_C.tiff	1	1	A1	63	638_nm_-_C
/Volumes/Elements/sbs/plate_1/cycle_1/0/A1_64_0_Fluorescence_405_nm_-_Penta.tiff	1	1	A1	64	405_nm_-_Penta
/Volumes/Elements/sbs/plate_1/cycle_1/0/A1_64_0_Fluorescence_561_nm_-_G.tiff	1	1	A1	64	561_nm_-_G
/Volumes/Elements/sbs/plate_1/cycle_1/0/A1_64_0_Fluorescence_561_nm_-_T.tiff	1	1	A1	64	561_nm_-_T
/Volumes/Elements/sbs/plate_1/cycle_1/0/A1_64_0_Fluorescence_638_nm_-_A.tiff	1	1	A1	64	638_nm_-_A
/Volumes/Elements/sbs/plate_1/cycle_1/0/A1_64_0_Fluorescence_638_nm_-_C.tiff	1	1	A1	64	638_nm_-_C
/Volumes/Elements/sbs/plate_1/cycle_1/0/A1_65_0_Fluorescence_405_nm_-_Penta.tiff	1	1	A1	65	405_nm_-_Penta
/Volumes/Elements/sbs/plate_1/cycle_1/0/A1_65_0_Fluorescence_561_nm_-_G.tiff	1	1	A1	65	561_nm_-_G
/Volumes/Elements/sbs/plate_1/cycle_1/0/A1_65_0_Fluorescence_561_nm_-_T.tiff	1	1	A1	65	561_nm_-_T
/Volumes/Elements/sbs/plate_1/cycle_1/0/A1_65_0_Fluorescence_638_nm_-_A.tiff	1	1	A1	65	638_nm_-_A
/Volumes/Elements/sbs/plate_1/cycle_1/0/A1_65_0_Fluorescence_638_nm_-_C.tiff	1	1	A1	65	638_nm_-_C
/Volumes/Elements/sbs/plate_1/cycle_1/0/A1_66_0_Fluorescence_405_nm_-_Penta.tiff	1	1	A1	66	405_nm_-_Penta
/Volumes/Elements/sbs/plate_1/cycle_1/0/A1_66_0_Fluorescence_561_nm_-_G.tiff	1	1	A1	66	561_nm_-_G
/Volumes/Elements/sbs/plate_1/cycle_1/0/A1_66_0_Fluorescence_561_nm_-_T.tiff	1	1	A1	66	561_nm_-_T
/Volumes/Elements/sbs/plate_1/cycle_1/0/A1_66_0_Fluorescence_638_nm_-_A.tiff	1	1	A1	66	638_nm_-_A
/Volumes/Elements/sbs/plate_1/cycle_1/0/A1_66_0_Fluorescence_638_nm_-_C.tiff	1	1	A1	66	638_nm_-_C
/Volumes/Elements/sbs/plate_1/cycle_1/0/A1_67_0_Fluorescence_405_nm_-_Penta.tiff	1	1	A1	67	405_nm_-_Penta
/Volumes/Elements/sbs/plate_1/cycle_1/0/A1_67_0_Fluorescence_561_nm_-_G.tiff	1	1	A1	67	561_nm_-_G
/Volumes/Elements/sbs/plate_1/cycle_1/0/A1_67_0_Fluorescence_561_nm_-_T.tiff	1	1	A1	67	561_nm_-_T
/Volumes/Elements/sbs/plate_1/cycle_1/0/A1_67_0_Fluorescence_638_nm_-_A.tiff	1	1	A1	67	638_nm_-_A
/Volumes/Elements/sbs/plate_1/cycle_1/0/A1_67_0_Fluorescence_638_nm_-_C.tiff	1	1	A1	67	638_nm_-_C
/Volumes/Elements/sbs/plate_1/cycle_1/0/A1_68_0_Fluorescence_405_nm_-_Penta.tiff	1	1	A1	68	405_nm_-_Penta
/Volumes/Elements/sbs/plate_1/cycle_1/0/A1_68_0_Fluorescence_561_nm_-_G.tiff	1	1	A1	68	561_nm_-_G
/Volumes/Elements/sbs/plate_1/cycle_1/0/A1_68_0_Fluorescence_561_nm_-_T.tiff	1	1	A1	68	561_nm_-_T
/Volumes/Elements/sbs/plate_1/cycle_1/0/A1_68_0_Fluorescence_638_nm_-_A.tiff	1	1	A1	68	638_nm_-_A
/Volumes/Elements/sbs/plate_1/cycle_1/0/A1_68_0_Fluorescence_638_nm_-_C.tiff	1	1	A1	68	638_nm_-_C
/Volumes/Elements/sbs/plate_1/cycle_1/0/A1_69_0_Fluorescence_405_nm_-_Penta.tiff	1	1	A1	69	405_nm_-_Penta
/Volumes/Elements/sbs/plate_1/cycle_1/0/A1_69_0_Fluorescence_561_nm_-_G.tiff	1	1	A1	69	561_nm_-_G
/Volumes/Elements/sbs/plate_1/cycle_1/0/A1_69_0_Fluorescence_561_nm_-_T.tiff	1	1	A1	69	561_nm_-_T
/Volumes/Elements/sbs/plate_1/cycle_1/0/A1_69_0_Fluorescence_638_nm_-_A.tiff	1	1	A1	69	638_nm_-_A
/Volumes/Elements/sbs/plate_1/cycle_1/0/A1_69_0_Fluorescence_638_nm_-_C.tiff	1	1	A1	69	638_nm_-_C
/Volumes/Elements/sbs/plate_1/cycle_1/0/A1_70_0_Fluorescence_405_nm_-_Penta.tiff	1	1	A1	70	405_nm_-_Penta
/Volumes/Elements/sbs/plate_1/cycle_1/0/A1_70_0_Fluorescence_561_nm_-_G.tiff	1	1	A1	70	561_nm_-_G
/Volumes/Elements/sbs/plate_1/cycle_1/0/A1_70_0_Fluorescence_561_nm_-_T.tiff	1	1	A1	70	561_nm_-_T
/Volumes/Elements/sbs/plate_1/cycle_1/0/A1_70_0_Fluorescence_638_nm_-_A.tiff	1	1	A1	70	638_nm_-_A
/Volumes/Elements/sbs/plate_1/cycle_1/0/A1_70_0_Fluorescence_638_nm_-_C.tiff	1	1	A1	70	638_nm_-_C
/Volumes/Elements/sbs/plate_1/cycle_1/0/A1_71_0_Fluorescence_405_nm_-_Penta.tiff	1	1	A1	71	405_nm_-_Penta
/Volumes/Elements/sbs/plate_1/cycle_1/0/A1_71_0_Fluorescence_561_nm_-_G.tiff	1	1	A1	71	561_nm_-_G
/Volumes/Elements/sbs/plate_1/cycle_1/0/A1_71_0_Fluorescence_561_nm_-_T.tiff	1	1	A1	71	561_nm_-_T
/Volumes/Elements/sbs/plate_1/cycle_1/0/A1_71_0_Fluorescence_638_nm_-_A.tiff	1	1	A1	71	638_nm_-_A
/Volumes/Elements/sbs/plate_1/cycle_1/0/A1_71_0_Fluorescence_638_nm_-_C.tiff	1	1	A1	71	638_nm_-_C
/Volumes/Elements/sbs/plate_1/cycle_1/0/A1_72_0_Fluorescence_405_nm_-_Penta.tiff	1	1	A1	72	405_nm_-_Penta
/Volumes/Elements/sbs/plate_1/cycle_1/0/A1_72_0_Fluorescence_561_nm_-_G.tiff	1	1	A1	72	561_nm_-_G
/Volumes/Elements/sbs/plate_1/cycle_1/0/A1_72_0_Fluorescence_561_nm_-_T.tiff	1	1	A1	72	561_nm_-_T
/Volumes/Elements/sbs/plate_1/cycle_1/0/A1_72_0_Fluorescence_638_nm_-_A.tiff	1	1	A1	72	638_nm_-_A
/Volumes/Elements/sbs/plate_1/cycle_1/0/A1_72_0_Fluorescence_638_nm_-_C.tiff	1	1	A1	72	638_nm_-_C
/Volumes/Elements/sbs/plate_1/cycle_1/0/A1_73_0_Fluorescence_405_nm_-_Penta.tiff	1	1	A1	73	405_nm_-_Penta
/Volumes/Elements/sbs/plate_1/cycle_1/0/A1_73_0_Fluorescence_561_nm_-_G.tiff	1	1	A1	73	561_nm_-_G
/Volumes/Elements/sbs/plate_1/cycle_1/0/A1_73_0_Fluorescence_561_nm_-_T.tiff	1	1	A1	73	561_nm_-_T
/Volumes/Elements/sbs/plate_1/cycle_1/0/A1_73_0_Fluorescence_638_nm_-_A.tiff	1	1	A1	73	638_nm_-_A
/Volumes/Elements/sbs/plate_1/cycle_1/0/A1_73_0_Fluorescence_638_nm_-_C.tiff	1	1	A1	73	638_nm_-_C
/Volumes/Elements/sbs/plate_1/cycle_1/0/A1_74_0_Fluorescence_405_nm_-_Penta.tiff	1	1	A1	74	405_nm_-_Penta
/Volumes/Elements/sbs/plate_1/cycle_1/0/A1_74_0_Fluorescence_561_nm_-_G.tiff	1	1	A1	74	561_nm_-_G
/Volumes/Elements/sbs/plate_1/cycle_1/0/A1_74_0_Fluorescence_561_nm_-_T.tiff	1	1	A1	74	561_nm_-_T
/Volumes/Elements/sbs/plate_1/cycle_1/0/A1_74_0_Fluorescence_638_nm_-_A.tiff	1	1	A1	74	638_nm_-_A
/Volumes/Elements/sbs/plate_1/cycle_1/0/A1_74_0_Fluorescence_638_nm_-_C.tiff	1	1	A1	74	638_nm_-_C
/Volumes/Elements/sbs/plate_1/cycle_1/0/A1_75_0_Fluorescence_405_nm_-_Penta.tiff	1	1	A1	75	405_nm_-_Penta
/Volumes/Elements/sbs/plate_1/cycle_1/0/A1_75_0_Fluorescence_561_nm_-_G.tiff	1	1	A1	75	561_nm_-_G
/Volumes/Elements/sbs/plate_1/cycle_1/0/A1_75_0_Fluorescence_561_nm_-_T.tiff	1	1	A1	75	561_nm_-_T
/Volumes/Elements/sbs/plate_1/cycle_1/0/A1_75_0_Fluorescence_638_nm_-_A.tiff	1	1	A1	75	638_nm_-_A
/Volumes/Elements/sbs/plate_1/cycle_1/0/A1_75_0_Fluorescence_638_nm_-_C.tiff	1	1	A1	75	638_nm_-_C
